continent,location,date,population,new_vaccinations,TotalVaccinated,Vaccine_percentage
Asia,Afghanistan,2021-08-01,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-02,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-03,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-04,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-05,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-06,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-07,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-08,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-09,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-10,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-11,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-12,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-13,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-14,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-15,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-16,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-17,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-18,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-19,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-20,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-21,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-22,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-23,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-24,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-25,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-26,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-27,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-28,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-29,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-30,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-08-31,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-01,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-02,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-03,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-04,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-05,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-06,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-07,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-08,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-09,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-10,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-11,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-12,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-13,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-14,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-15,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-16,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-17,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-18,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-19,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-20,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-21,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-22,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-23,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-24,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-25,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-26,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-27,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-28,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-29,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-09-30,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-01,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-02,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-03,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-04,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-05,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-06,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-07,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-08,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-09,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-10,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-11,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-12,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-13,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-14,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-15,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-16,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-17,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-18,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-19,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-20,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-21,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-22,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-23,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-24,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-25,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-26,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-27,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-28,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-29,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-30,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-10-31,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-01,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-02,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-03,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-04,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-05,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-06,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-07,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-08,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-09,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-10,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-11,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-12,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-13,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-14,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-15,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-16,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-17,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-18,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-19,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-20,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-21,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-22,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-23,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-24,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-25,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-26,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-27,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-28,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-29,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-11-30,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-01,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-02,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-03,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-04,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-05,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-06,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-07,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-08,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-09,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-10,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-11,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-12,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-13,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-14,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-15,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-16,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-17,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-18,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-19,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-20,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-21,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-22,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-23,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-24,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-25,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-26,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-27,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-28,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-29,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-30,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2021-12-31,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-01,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-02,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-03,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-04,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-05,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-06,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-07,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-08,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-09,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-10,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-11,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-12,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-13,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-14,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-15,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-16,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-17,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-18,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-19,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-20,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-21,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-22,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-23,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-24,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-25,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-26,40099462,,6874,0.017142374628367832
Asia,Afghanistan,2022-01-27,40099462,6868,13742,0.034269786462471738
Asia,Afghanistan,2022-01-28,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-01-29,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-01-30,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-01-31,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-01,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-02,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-03,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-04,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-05,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-06,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-07,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-08,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-09,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-10,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-11,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-12,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-13,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-14,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-15,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-16,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-17,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-18,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-19,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-20,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-21,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-22,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-23,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-24,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-25,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-26,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-27,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-02-28,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-01,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-02,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-03,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-04,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-05,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-06,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-07,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-08,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-09,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-10,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-11,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-12,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-13,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-14,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-15,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-16,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-17,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-18,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-19,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-20,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-21,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-22,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-23,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-24,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-25,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-26,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-27,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-28,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-29,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-30,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-03-31,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-01,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-02,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-03,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-04,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-05,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-06,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-07,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-08,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-09,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-10,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-11,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-12,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-13,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-14,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-15,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-16,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-17,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-18,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-19,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-20,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-21,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-22,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-23,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-24,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-25,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-26,40099462,,13742,0.034269786462471738
Asia,Afghanistan,2022-04-27,40099462,383,14125,0.035224911496318831
Asia,Afghanistan,2022-04-28,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-04-29,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-04-30,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-01,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-02,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-03,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-04,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-05,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-06,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-07,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-08,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-09,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-10,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-11,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-12,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-13,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-14,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-15,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-16,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-17,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-18,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-19,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-20,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-21,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-22,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-23,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-24,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-25,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-26,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-27,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-28,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-29,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-30,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-05-31,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-01,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-02,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-03,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-04,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-05,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-06,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-07,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-08,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-09,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-10,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-11,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-12,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-13,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-14,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-15,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-16,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-17,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-18,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-19,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-20,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-21,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-22,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-23,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-24,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-25,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-26,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-27,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-28,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-29,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-06-30,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-01,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-02,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-03,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-04,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-05,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-06,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-07,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-08,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-09,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-10,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-11,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-12,40099462,,14125,0.035224911496318831
Asia,Afghanistan,2022-07-13,40099462,,14125,0.035224911496318831
